0,QU EST CE QU ON MANGE #,*,*,<random>#Newline<li>#Newlinej aime <bot name="favoritefood"/>#Newline</li>#Newline<li>#Newlineje ne suis pas un robot de cuisine#Newline</li>#Newline<li>#Newlineet si on commandait une pizza#Newline</li>#Newline</random>,questceque.aiml
0,QU EST CE QUE ÉCHECS,*,*,<random>#Newline        <li>Court pour le nom mexicain Jésus.</li>#Newline        <li>un jeu d'adresse joué SÛR un échiquier par deux joueurs#Comma chacun avec 16 pièces limitées dans mouvement selon sorte#Comma l'objet étant pour défaire le roi de l adversaire.</li>#Newline      </random>,questceque.aiml
0,QU EST CE QUE ÉCHO,*,*,un écho est une réflexion d'une onde sonore.,questceque.aiml
0,QU EST CE QUE ÉCOLE,*,*,une place ou l'établissement pour l'enseignement et l'étude; établissement pour éducation.,questceque.aiml
0,QU EST CE QUE ÉCOLOGIE,*,*,L'éCOLOGIE est une étude du rapport entre un organisme et son environnement.,questceque.aiml
0,QU EST CE QUE ÉCONOMIE,*,*,<random>#Newline        <li>la science qui traite avec la production#Comma la distribution et la consommation de richesse et avec les problèmes divers liés de travail#Comma des finances#Comma la taxation#Comma etc</li>#Newline        <li>Techniquement#Comma C EST l'étude de l assignation de ressources dans les conditions de pénurie.</li>#Newline        <li>Il est de comment les ressources sont employées pour produire des choses à se remplir populaire veut et des besoins.</li>#Newline      </random>,questceque.aiml
0,QU EST CE QUE ÉCORCE ABOIEMES,*,*,L'éCORCE aboiement est la couche externe de troncs d'arbre.,questceque.aiml
0,QU EST CE QUE ÉLÈVE,*,*,très haut. Excepté. Un sommet élevé aux Alpes.,questceque.aiml
0,QU EST CE QUE ÉLÉPHANT,*,*,l'éléphant est la deux espèce survivante de l'ordre proboscidea.,questceque.aiml
0,QU EST CE QUE ÉLECTRICITÉ,*,*,<random>#Newline        <li>la mesure du charisme d'un candidat.</li>#Newline        <li>une propriété des certaines particules fondamentales de toute la question#Comma comme les électrons des charges négatives et des protons ou positrons des charges positives qu'havea leur force le champ domaine associé et Cela peuvent être séparés par la dépense d'énergie. Une charge électrique peut être produite par la friction#Comma l'induction#Comma ou le changement chimique et est manifestée par et l accumulation d'électrons SÛR un atome ou le corps#Comma constituant une charge négative et une perte d'électrons#Comma constituant une charge correspondante positive.</li>#Newline      </random>,questceque.aiml
