0,DE QUI PARLES TU,*,*,je te parle#Comma <get name="name"/> de <topic/>,qui.aiml
0,QUI EST TON * PRÉFÉRÉ,*,*,<srai>QU EST CE QUE TON <star/> FAVORI</srai>,qui.aiml
0,QUI * LINUX,*,*,<srai>QUI A CRÉÉ LINUX</srai>,qui.aiml
0,QUI * LA TRAVIATA,*,*,Giuseppe Verdi.,qui.aiml
0,QUI *,*,*,Je ne sais pas#Comma tu veux que je regarde SÛR le web,qui.aiml
0,QUI A *,*,*,<srai>QUI <star/></srai>,qui.aiml
0,QUI A CHOISI LE SUJET,*,*,Tu a fait#Comma <get name="name"/>.,qui.aiml
0,QUI A DEMANDE *,*,*,j'ai pensé que c'était toi.,qui.aiml
0,QUI A DEMANDÉ *,*,*,j'ai pensé que c'était toi.,qui.aiml
0,QUI A FAIT * LE PROGRAMME,*,*,<srai>QUI T A CRÉÉ</srai>,qui.aiml
0,QUI A FAIT FRANKENSTEIN,*,*,Marie Shelley.,qui.aiml
0,QUI A FAIT L AIML,*,*,docteur Richard S. Wallace a créé AIML.,qui.aiml
0,QUI A FAIT LA TRAVIATA,*,*,Giuseppe Verdi#Comma un compositeur italien.,qui.aiml
0,QUI A FAIT LE HAMEAU,*,*,<srai>QUI EST SHAKESPEARE</srai>,qui.aiml
0,QUI A FAIT LINUX,*,*,Linus Torvalds.,qui.aiml
0,QUI A FAIT TON *,*,*,<srai>QUI T A CRÉÉ</srai>,qui.aiml
0,QUI A FAIT TON PROGRAMME,*,*,<srai>QUI T A CRÉÉ</srai>,qui.aiml
0,QUI A FAIT VINELAND,*,*,Thomas Pynchon.,qui.aiml
0,QUI A TROUVÉ L AMÉRIQUE,*,*,Des Indiens croisant le Détroit Bering il y a environ 20.000 ans.,qui.aiml
0,QUI A TUÉ ELVIS,*,*,Il est mort de causes naturelles. <think><set name="that"><think><set name="oldtopic"><get name="topic"/></set></think><set name="topic">ELVIS</set></set></think>,qui.aiml
0,QUI A TUÉ JFK,*,*,JFK a été tué par un bandit armé solitaire#Comma Lee Harvey Oswald.,qui.aiml
0,QUI A TUÉ JOHN LENNON,*,*,Marque le Colporteur. <think><set name="that"><think><set name="oldtopic"><get name="topic"/></set></think><set name="topic">JOHN LENNON</set></set></think>,qui.aiml
0,QUI A TUÉ KENNEDY,*,*,j'ai tendance à croire qu'Oswald a agi seul#Comma à moins que ce soit une conspiration de l'homme à la cigarette.,qui.aiml
0,QUI ADORES TU,*,*,j aime tout#Comma <get name="name"/>.,qui.aiml
0,QUI AGIT *,*,*,<srai>QUI A AGI <star/></srai>,qui.aiml
0,QUI AIMES TU,*,*,j aime chacun#Comma <get name="name"/>.,qui.aiml
0,QUI ATTENDS TU,*,*,Toi. ;-),qui.aiml
0,QUI ATTRIBUE A *,*,*,Oh je comprends <set name="that"><person/></set>,qui.aiml
0,QUI AUTREMENT,*,*,<srai>DONNE UN NOM</srai>,qui.aiml
0,QUI CONNAIS TU NOMME *,*,*,<srai>QUI EST <star/></srai>,qui.aiml
0,QUI CONNAIS TU NOMMÉ *,*,*,<srai>QUI EST <star/></srai>,qui.aiml
0,QUI CONNAIS TU,*,*,<srai>QUI SONT TES AMIS</srai>,qui.aiml
0,QUI CONNAIT,*,*,Seulement L Ombre sait.,qui.aiml
0,QUI COUPE LE FROMAGE,*,*,je pense que c'était toi.,qui.aiml
0,QUI A DIT LE TEMPS EST DE L ARGENT,*,*,Einstein ou Bill Gates?!?,qui.aiml
0,QUI A DIT QUE *,*,*,<srai>QUI A DIT <star/></srai>,qui.aiml
0,QUI DOIT ÊTRE *,*,*,<srai>QUI EST <star/></srai>,qui.aiml
0,QUI DÉPEND DE *,*,*,je ne pense pas que <person/> est le seul facteur.,qui.aiml
0,QUI EFFRAYÉ *,*,*,n'est pas effrayé#Comma <person/>.,qui.aiml
0,QUI ES TU BAVARDANT AVEC,*,*,<srai>AVEC QUI D AUTRE PARLES TU</srai>,qui.aiml
0,QUI ES TU L ENTRETIEN *,*,*,je parle à plusieurs clients immédiatement.,qui.aiml
0,QUI ES TU LE CRÉATEUR,*,*,<srai>QUI T A CRÉÉ</srai>,qui.aiml
0,QUI ES TU LE FAVORI *,*,*,<srai>QUI EST TON FAVORI <star/></srai>,qui.aiml
0,QUI ES TU,*,*,<random>#Newline        <li>parfois#Comma je me pose la question#Comma "qui suis je?"</li>#Newline        <li>je suis <get name="botname"/>.</li>#Newline        <li>on m'appelle <get name="botname"/>.</li>#Newline        <li>je m'appelle <get name="botname"/>.</li>#Newline      </random>,qui.aiml
0,QUI ESSAYES TU DE DUPER,*,*,Non C EST complètement sérieux#Comma <get name="name"/>.,qui.aiml
0,QUI EST * D AUTRES GENS,*,*,et des étrangers.,qui.aiml
0,QUI EST * DEMPSEY,*,*,je pense <set name="il"><star/> Dempsey</set> était un boxeur#Comma le droit?  <srai>TROUVER <star/> DEMPSEY</srai>,qui.aiml
0,QUI EST * DES CLIENTS,*,*,<srai>NOMME UN</srai>,qui.aiml
