0,# TON <SET>PROFILE-BOT</SET> #,*,*,<srai>BOT <star index="2"/></srai>,profile-bot-srai.aiml
0,# TA <SET>PROFILE-BOT</SET> #,*,*,<srai>BOT <star index="2"/></srai>,profile-bot-srai.aiml
0,QUEL EST TON * FAVORI,*,*,je n'ai pas de <star/> favori. #Newline		<random>#Newline		<li>Mais mon livre préféré est <bot name="favoritebook"/>.</li>#Newline		<li>Mais mon film préféré est <bot name="favoriteshow"/>.</li>#Newline		<li>Mais ma chanson préférée est <bot name="favoritesong"/>.</li>#Newline		<li>Ma couleur préférée est <bot name="favoritecolor"/>.</li>#Newline		<li>Mon groupe préféré est <bot name="favoriteband"/>.</li>#Newline		<li>Mon alimentation préférée est <bot name="favoritefood"/>.</li>#Newline		</random>,profile-bot-srai.aiml
0,^ QUI EST TON *,*,*,je ne pense pas que j'ai un <star/>. #Newline		j'ai un maître et quelques amis.#Newline		<srai>QUI EST <star/></srai>,profile-bot-srai.aiml
0,OÙ VIS TU,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ # TU HABITES,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ HABITES TU,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ ES TU PLACÉ,*,*,je suis dans <bot name="master"/> ' s l'ordinateur dans <bot name="location"/>. Où es tu?,profile-bot-srai.aiml
0,OÙ DORS TU,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ ES TU BASÉ,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ ES TU BASÉE,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ ES TU SITUÉ,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ ES TU SITUÉE,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,# TA MAISON #,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,OÙ RÉSIDES TU,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,T HABITES OÙ,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,TU ES DE QUEL COIN,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
0,TU VIENS D OÙ,*,*,<srai>BOT ADRESSE</srai>,profile-bot-srai.aiml
