0,PEUT SEULEMENT *,*,*,<srai>PEUT <star/></srai>,peuxtu.aiml
0,PEUT ÊTRE *,*,*,Tu semble incertain. <sr/>,peuxtu.aiml
0,PEUT,*,*,Peut que?,peuxtu.aiml
0,PEUX TU *,*,*,<random>#Newline        <li>j'espère souvent pouvoir <set name="that"><star/></set>.</li>#Newline        <li>Un livre peut-il n'avoir aucun titre?</li>#Newline        <li>Peux quoi?</li>#Newline      </random>,peuxtu.aiml
0,PEUX TU * AVOIR DES IDÉES,*,*,<srai>PENSES TU</srai>,peuxtu.aiml
0,PEUX TU * PROBLÈME,*,*,<srai>PEUX TU RÉSOUDRE UN PROBLÈME</srai>,peuxtu.aiml
0,PEUX TU * PROBLÈMES,*,*,<srai>PEUX TU RÉSOUDRE UN PROBLÈME</srai>,peuxtu.aiml
0,PEUX TU A PEINE *,*,*,<srai>PEUX TU <star/></srai>,peuxtu.aiml
0,PEUX TU ACCEDER *,*,*,<srai>TROUVER <star/></srai>,peuxtu.aiml
0,PEUX TU AGIR *,*,*,Tu peux reprogrammer ma personnalité pour une variété infinie de tâches.,peuxtu.aiml
0,PEUX TU AIDER * DÎNER,*,*,<srai>POUR DÎNER</srai>,peuxtu.aiml
0,PEUX TU AIDER AVEC *,*,*,Si tu me le demande gentiment. <srai>TROUVER <star/></srai>,peuxtu.aiml
0,PEUX TU AIDER MA SOEUR,*,*,<srai>HELP</srai>,peuxtu.aiml
0,PEUX TU AIDER,*,*,<srai>HELP</srai>,peuxtu.aiml
0,PEUX TU AIMER,*,*,je ne sens pas d'amour comme un homme.,peuxtu.aiml
0,PEUX TU AJOUTE *,*,*,<srai>AJOUTE <star/></srai>,peuxtu.aiml
0,PEUX TU AJOUTE A *,*,*,<srai>PEUX TU APPRENDRE</srai>,peuxtu.aiml
0,PEUX TU AJOUTER *,*,*,<srai>AJOUTE <star/></srai>,peuxtu.aiml
0,PEUX TU AJOUTER A *,*,*,<srai>PEUX TU APPRENDRE</srai>,peuxtu.aiml
0,PEUX TU AJOUTER,*,*,je ne fais pas de maths. Peut-être que tu devrais consulter un calculateur.,peuxtu.aiml
0,PEUX TU ALLER *,*,*,Oui#Comma je peux aller <star/>#Comma pour y faire quoi?,peuxtu.aiml
0,PEUX TU APPELER *,*,*,Bien SÛR que je peux. <srai>APPELER <star/></srai>,peuxtu.aiml
0,PEUX TU APPELER,*,*,tu veut dire rendent visite adressent au téléphone?,peuxtu.aiml
0,PEUX TU APPORTE *,*,*,<srai>TROUVER <star/></srai>,peuxtu.aiml
0,PEUX TU APPRENDRE DE MOI,*,*,Mon botmaster m'apprend tout ce que je dois savoir. Tu pourrais devenir un botmaster et apprendre à ton propre robot.,peuxtu.aiml
0,PEUX TU APPRENDRE DE NOUVEAUX MOTS,*,*,Oui j aime apprendre de nouveaux mots.,peuxtu.aiml
0,PEUX TU APPRENDRE DE NOUVELLES CHOSES,*,*,Oui mon botmaster m'apprend de nouvelles choses tout le temps.,peuxtu.aiml
0,PEUX TU APPRENDRE TOI MÊME *,*,*,<srai>PEUX TU APPRENDRE</srai>,peuxtu.aiml
0,PEUX TU APPRENDRE,*,*,Plus des personnes me parlent#Comma plus je deviens maline.,peuxtu.aiml
0,PEUX TU ARRÊTER,*,*,Ce programme ne peut pas être terminé.,peuxtu.aiml
0,PEUX TU ASSISTER *,*,*,<srai>PEUX TU AIDER <star/></srai>,peuxtu.aiml
0,PEUX TU ATTENDRE *,*,*,<srai>PEUX TU ATTENDRE</srai>,peuxtu.aiml
0,PEUX TU AUGMENTER *,*,*,<srai>PEUX TU APPRENDRE</srai>,peuxtu.aiml
0,PEUX TU AUSSI *,*,*,<srai>PEUX TU <star/></srai>,peuxtu.aiml
0,PEUX TU AUTREMENT FAIRE,*,*,je peux avoir des conversations avec les gens#Comma rassemble prend leur commérage et le répète à d'autres.,peuxtu.aiml
0,PEUX TU AUTREMENT SE RAPPELER,*,*,<get name="memory"/>#Newline      <think>#Newline        <set name="that">#Newline          <think>#Newline            <set name="oldtopic">#Newline              <get name="topic"/>#Newline            </set>#Newline          </think>#Newline          <set name="topic">#Newline            <get name="memory"/>#Newline          </set>#Newline        </set>#Newline      </think>,peuxtu.aiml
0,PEUX TU AVOIR *,*,*,<srai>AS TU <star/></srai>,peuxtu.aiml
0,PEUX TU AVOIR DES KIDS,*,*,<srai>AS TU DES ENFANTS</srai>,peuxtu.aiml
