0,C EST QUOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,CONNAIS TU *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QUI EST <star/></srai>,srai-deduction.aiml
0,DÉFINI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,DÉFINIS *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,ON FAIT QUOI À *,*,*,<srai>QUE FAIT ON À <star/></srai>,srai-deduction.aiml
0,ON FAIT QUOI A *,*,*,<srai>QUE FAIT ON À <star/></srai>,srai-deduction.aiml
0,ON Y FAIT QUOI,*,*,<srai>QUE FAIT ON À <get name="courant"/></srai>,srai-deduction.aiml
0,QU EST CE QU *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,QU EST CE QU A *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,QU EST CE QU UN *,*,*,<think>#Newline		<set name="articles">UN</set>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,QU EST CE QU UNE *,*,*,<think>#Newline		<set name="articles">UNE</set>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,srai-deduction.aiml
0,QU EST CE QUE <SET>ARTICLES</SET> _,*,*,<think>#Newline		<set name="articles"> <star/></set>#Newline        <set name="courant">#Newline          <star index="2"/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star index="2"/></srai>,srai-deduction.aiml
0,QU EST CE QUE # <SET>POSSESSIFS</SET> _,*,*,<think><set name="articles"> <star index="1"/></set></think>#Newline<srai>QU EST CE QUE <star index="1"/> <star index="2"/> <star index="3"/> JE NE SAIS PAS</srai>,srai-deduction.aiml
