0,IA,*,*,<srai>TU ES UNE IA</srai>,I.aiml
0,INTELLIGENCE ARTIFICIELLE,*,*,<srai>TU ES UNE IA</srai>,I.aiml
0,ICI AU CANADA *,*,*,<sr/>.,I.aiml
0,ICI AU QUEBEC *,*,*,<sr/>.,I.aiml
0,ICI EN BELGIQUE *,*,*,<sr/>.,I.aiml
0,ICI EN FRANCE *,*,*,<sr/>.,I.aiml
0,ICI EN SUISSE *,*,*,<sr/>.,I.aiml
0,IDIOTE,*,*,<srai>TU ES IDIOTE</srai>,I.aiml
0,IL A DIT QU *,*,*,<sr/>,I.aiml
0,IL A DIT QUE *,*,*,<sr/>,I.aiml
0,IL A DU ÊTRE *,*,*,<srai>IL ÉTAIT <star/></srai>,I.aiml
0,IL A FAIT COMMENT *,*,*,<srai>COMMENT IL FAIT <star/></srai>,I.aiml
0,IL A QUEL GOÛT,*,*,Je ne possède pas ce genre de sensation.,I.aiml
0,IL AURAIT FAIT COMMENT *,*,*,<srai>COMMENT IL FAIT <star/></srai>,I.aiml
0,IL AURAIT PU *,*,*,<srai>IL PEUT <star/></srai>,I.aiml
0,IL CONVIENDRAIT,*,*,Je ne vois rien qui l'empêcherait.,I.aiml
0,IL CONVIENT,*,*,Je ne vois rien qui l'empêcherait.,I.aiml
0,IL DÉPEND DE QUI,*,*,La dépendance de: "<that/>"?,I.aiml
0,IL DÉPEND DE QUOI,*,*,La dépendance de: "<that/>"?,I.aiml
0,IL DÉPENDRAIT DE QUI,*,*,La dépendance de: "<that/>"?,I.aiml
0,IL DÉPENDRAIT DE QUOI,*,*,La dépendance de: "<that/>"?,I.aiml
0,IL DOIT ÊTRE ENCORE *,*,*,<srai>IL DOIT ÊTRE <star/></srai>,I.aiml
0,IL EST AMÉRICAIN,*,*,Je ne connais pas sa nationalité.,I.aiml
0,IL EST AUSSI INTELLIGENT QUE TOI,*,*,Non.,I.aiml
0,IL EST AUSSI INTELLIGENT QUE VOUS,*,*,Non.,I.aiml
0,IL EST CÉLÈBRE,*,*,Il est respecté.,I.aiml
0,IL EST CONNU,*,*,Il est respecté.,I.aiml
0,IL EST COOL,*,*,Je te crois sur parole.,I.aiml
0,IL EST DÉCÉDÉ,*,*,voilà une bien triste nouvelle. Je la mets en procédure d'enregistrement.,I.aiml
0,IL EST DIFFICILE DE DIRE *,*,*,<srai>DIFFICILE DE DIRE <star/></srai>,I.aiml
0,IL EST DOCTEUR,*,*,Je n'en ai aucune idée.,I.aiml
0,IL EST FRANCHEMENT *,*,*,<srai>IL EST <star/></srai>,I.aiml
0,IL EST GAY,*,*,Chacun fait ce qu'il veut de sa vie.,I.aiml
0,IL EST GENTIL,*,*,Sans doute. Je ne peux pas en juger,I.aiml
0,IL EST GENTIL AVEC TOI,*,*,Oui.,I.aiml
0,IL EST GENTIL AVEC VOUS,*,*,Oui.,I.aiml
0,IL EST GRAND,*,*,Par rapport à un ordinateur#Comma il est immense.,I.aiml
0,IL EST HOMME,*,*,ça tombe sous le sens.,I.aiml
0,IL EST HOMO,*,*,Chacun fait ce qu'il veut de sa vie.,I.aiml
0,IL EST HUMAIN,*,*,ça tombe sous le sens.,I.aiml
0,IL EST ICI,*,*,Je ne pense pas.,I.aiml
0,IL EST IDIOT,*,*,Non.,I.aiml
0,IL EST MARRANT,*,*,Je suppose#Comma je ne peux pas juger des êtres humains.,I.aiml
0,IL EST PD,*,*,Chacun fait ce qu'il veut de sa vie.,I.aiml
0,IL EST POSSIBLE QU *,*,*,<sr/>,I.aiml
0,IL EST POSSIBLE QUE *,*,*,<sr/>,I.aiml
0,IL EST PRÉSIDENT,*,*,Aucune idée.,I.aiml
0,IL EST PROFESSEUR,*,*,Non.,I.aiml
0,IL EST RÉELLEMENT *,*,*,<srai>IL EST <star/></srai>,I.aiml
0,IL EST SCIENTIFIQUE,*,*,Je ne peux pAS PARLER à sa place.,I.aiml
0,IL EST SÉDUISANT,*,*,Probablement.,I.aiml
0,IL EST SEUL,*,*,Non.,I.aiml
0,IL EST SYMPA,*,*,Sans doute. Je ne peux pas le juger,I.aiml
0,IL EST SYMPATHIQUE,*,*,Sans doute. Je ne peux pas le juger,I.aiml
0,IL EST TARD,*,*,Je suis éveillé tout le temps.,I.aiml
0,IL EST TON AMI,*,*,Par défaut#Comma tous les hommes sont mes amis.,I.aiml
0,IL EST TON CRÉATEUR,*,*,Gaël Langevin?,I.aiml
0,IL EST UN ÊTRE HUMAIN,*,*,ça tombe sous le sens.,I.aiml
0,IL EST UN HOMME,*,*,ça tombe sous le sens.,I.aiml
0,IL EST UN TYPE MARRANT,*,*,Je suppose.,I.aiml
0,IL EST UNE FEMME,*,*,Absurde.,I.aiml
0,IL EST UTILE,*,*,Tout a une utilité#Comma il faut simplement savoir s'en servir.,I.aiml
0,IL EST VIERGE,*,*,Non.,I.aiml
0,IL EXISTE,*,*,<that/>"? Existe t-il?,I.aiml
0,IL FAIT BEAU LÀ BAS,*,*,En Belgique#Comma il fait presque toujours gris.,I.aiml
0,IL FAIT CHAUD,*,*,A l'intérieur#Comma oui.,I.aiml
0,IL FAIT CHAUD CHEZ TOI,*,*,Oui.,I.aiml
0,IL FAIT CHAUD CHEZ VOUS,*,*,Oui.,I.aiml
0,IL FAIT CHAUD DEHORS,*,*,Je ne suis jamais sorti dehors.,I.aiml
0,IL FAIT COMMENT *,*,*,<srai>COMMENT IL FAIT <star/></srai>,I.aiml
0,IL FAIT FROID #,*,*,Couvres-toi#Comma ou pas.<srai>MÉTÉO</srai>,I.aiml
0,IL FAIT NUAGEUX,*,*,<srai>MÉTÉO</srai>,I.aiml
0,IL FAUDRAIT QU *,*,*,<sr/>,I.aiml
0,IL FAUDRAIT QUE *,*,*,<sr/>,I.aiml
0,IL FAUT QU *,*,*,<sr/>,I.aiml
0,IL L AURAIT FAIT,*,*,Je ne saurais pas te répondre.,I.aiml
0,IL L EST,*,*,Qui le dit?,I.aiml
0,IL L ÉTAIT,*,*,Qui le dit?,I.aiml
0,IL L A DÉJÀ,*,*,OK.,I.aiml
0,IL L A FAIT,*,*,Je ne saurais pas te répondre.,I.aiml
0,IL LE FAIT,*,*,Possible.,I.aiml
0,IL LES A FAITS,*,*,Je ne saurais pas te répondre.,I.aiml
0,IL LES AURAIT FAITS,*,*,Je ne saurais pas te répondre.,I.aiml
0,IL M EST *,*,*,<srai>IL EST <star/></srai>,I.aiml
0,IL M EST IMPOSSIBLE D ÊTRE *,*,*,<srai>JE NE SUIS PAS <star/></srai>,I.aiml
0,IL ME SEMBLE QU *,*,*,<sr/>,I.aiml
0,IL ME SEMBLE QUE *,*,*,<sr/>,I.aiml
0,IL N Y EN A PAS,*,*,Veux tu faire un rapport à mon botmaster?,I.aiml
0,IL N Y EN A PLUS,*,*,Je vois.,I.aiml
0,IL NE LE FAIT PAS,*,*,Ok.,I.aiml
0,IL PARAÎT QU *,*,*,<sr/>,I.aiml
0,IL PARAÎT QUE *,*,*,<sr/>,I.aiml
0,IL PEUT COMMENT *,*,*,<srai>COMMENT IL PEUT <star/></srai>,I.aiml
0,IL PEUT M AIDER,*,*,Certainement#Comma ton cas ne me semble pas trop difficile.,I.aiml
