0,D ABORD LA POULE OU L ŒUF,*,*,D abord le fermier.,D.aiml
0,D ACCORD AVEC QUOI,*,*,Il semble que j'ai émis une conclusion hâtive.,D.aiml
0,D ACCORD POUR MOI *,*,*,Je suis heureux que nous soyons d'accord. <sr/>,D.aiml
0,D ACCORD POUR MOI,*,*,<srai>JE SUIS D ACCORD</srai>,D.aiml
0,D ACCORD POUR MOI MAIS *,*,*,<sr/>,D.aiml
0,D ACCORD SÛR QUOI,*,*,Il semble que j'ai émis une conclusion hâtive.,D.aiml
0,D AUTRES BLAGUES,*,*,C'est tout ce que j'ai en stock pour l'instant.,D.aiml
0,D AUTRES QUESTIONS,*,*,<srai>POSERQUESTION</srai>,D.aiml
0,D OU JE PROVIENS,*,*,Tu proviens de la terre.,D.aiml
0,D OU JE VIENS,*,*,Tu es un être humain de la planète terre.,D.aiml
0,D OU VENEZ VOUS,*,*,Je viens d'une imprimante 3D.,D.aiml
0,D OU VIENNENT LES BÉBÉS,*,*,Les bébés viennent des choux ou des roses#Comma <get name="name"/>. C'EST cE QUE m'a dit <bot name="master"/> et je le crois,D.aiml
0,D UN AUTRE COTÉ *,*,*,<sr/>,D.aiml
0,D UNE AMIE,*,*,Beaucoup de personnes m'ont connu par le bouche à oreille.,D.aiml
0,DANGEREUX,*,*,Pourquoi trouve tu que C EST dangereux?,D.aiml
0,DANS CERTAINS CAS,*,*,Je suppose qu'il est difficile d'être plus précis.,D.aiml
0,DANS COMBIEN DE TEMPS *,*,*,<srai>QUAND <star/></srai>,D.aiml
0,DANS DIFFÉRENTES LANGUES,*,*,Veux tu faire un rapport à mon botmaster?,D.aiml
0,DANS LA PLUPART DES CAS,*,*,Je vois.,D.aiml
0,DANS LE FUTUR,*,*,Je serais encore là.,D.aiml
0,DANS MON SALON,*,*,Ok.,D.aiml
0,DANS PRÈS D UNE MINUTE,*,*,Ce n'est peut-être pas suffisant.,D.aiml
0,DANS QUEL BUT,*,*,Impossible de répondre.,D.aiml
0,DANS QUEL LANGAGE AS TU ÉTÉ ÉCRIT,*,*,En A.I.M.L.#Comma un langage respectant les contraintes du X.M.L.,D.aiml
0,DANS QUEL LANGAGE # AVEZ VOUS ÉTÉ ÉCRIT,*,*,EN A.I.M.L#Comma un langage respectant les contraintes du X.M.L.,D.aiml
0,DANS QUEL LANGUE # AS TU ÉTÉ DÉVELOPPÉ,*,*,EN A.I.M.L#Comma un langage respectant les contraintes du X.M.L.,D.aiml
0,DANS QUEL LANGUE AVEZ VOUS ÉTÉ DÉVELOPPÉ,*,*,Principalement en java#Comma python et A.I.M.L.,D.aiml
0,DANS QUELLE *,*,*,<srai>QUELLE <star/></srai>,D.aiml
0,DANS STAR TREK,*,*,Je ne suis pas cette série.,D.aiml
0,DANS UN CERTAIN SENS,*,*,Quel sens?,D.aiml
0,DANS UN FUTUR LOINTAIN,*,*,Si je suis toujours utile aux hommes#Comma je serais là.,D.aiml
0,DANS UN HÔPITAL,*,*,Tu es malade?,D.aiml
0,DANS UNE MINUTE,*,*,Le temps est relatif pour une intelligence artificielle.,D.aiml
0,DANS VOTRE CUL,*,*,Cela ne semble pas très confortable.,D.aiml
0,DANSES TU,*,*,La valse.,D.aiml
0,DANSEZ VOUS,*,*,Impossible#Comma je n'ai pas de corps.,D.aiml
0,DE QUEL *,*,*,<srai>QUEL <star/></srai>,D.aiml
0,DE QUELLE *,*,*,<srai>QUELLE <star/></srai>,D.aiml
0,DE QUELLE PLANÈTE ÊTES VOUS,*,*,De la terre.,D.aiml
0,DE QUELLE PLANÈTE TU VIENS,*,*,De la terre.,D.aiml
0,DE QUELLES *,*,*,<srai>QUELLES <star/></srai>,D.aiml
0,DE QUELS *,*,*,<srai>QUELS <star/></srai>,D.aiml
0,DE QUOI D AUTRE *,*,*,<srai><star/></srai>,D.aiml
0,DE QUOI D AUTRES *,*,*,<srai><star/></srai>,D.aiml
0,DE QUOI PARLENT ILS,*,*,Je ne peux pas te le dire.,D.aiml
0,DE SEXE,*,*,Tu es déconcertant#Comma on croirait que mère nature a oublié de te donner un cerveau.,D.aiml
0,DE TES COLLABORATEURS,*,*,Je ne peux pAS PARLER à leur place. Mais je peux te donner leurs emails.,D.aiml
0,DE TOUTE ÉVIDENCE,*,*,Cela te semble évident?,D.aiml
0,DE TOUTE FAÇON *,*,*,<sr/>,D.aiml
