0,* A LUNDI,*,*,<srai>À LUNDI</srai>,salutation.aiml
0,* AU REVOIR,*,*,<sr/>#Comma <srai>AU REVOIR</srai>,salutation.aiml
0,* BONJOUR EN ALLEMAND,*,*,Hallo.,salutation.aiml
0,* BONJOUR EN ESPAGNOL,*,*,Hola,salutation.aiml
0,* CYAO,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,* DOIS * Y ALLER,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,* DOIS Y ALLER,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,* QUELQU UN ICI,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,* REBONJOUR *,*,*,<srai><star index="1"/> RE BONJOUR  <star index="2"/></srai>,salutation.aiml
0,* REBONJOUR,*,*,<srai><star index="1"/> RE BONJOUR </srai>,salutation.aiml
0,* RESALUT *,*,*,<srai><star index="1"/> RE BONJOUR <star index="2"/></srai>,salutation.aiml
0,* RESALUT,*,*,<srai><star index="1"/> RE BONJOUR</srai>,salutation.aiml
0,* SAYONARA,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,* SHALOM,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,* ÇA VA *,*,*,<srai>ÇA VA</srai>,salutation.aiml
0,* ÇA VA,*,*,<srai>ÇA VA</srai>,salutation.aiml
0,A BIENTOT,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A BIENTÔT,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A DEMAIN,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A LUNDI *,*,*,<srai>À LUNDI</srai>,salutation.aiml
0,A LUNDI,*,*,<srai>À LUNDI</srai>,salutation.aiml
0,A PLUS TARD,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A PLUS,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A PLÙS *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A PLÙS,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,A TOUTE,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ADIEU *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ADIEU,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ADIOS *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ADIOS,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ALLO *,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,ALLO,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,ALOH *,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,ALOH,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,ALOHA *,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,ALOHA,*,*,<srai>BONJOUR</srai>,salutation.aiml
0,APLUS *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,APLUS,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,AT PLÙS *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,AT PLÙS,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ATOUTE *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,ATOUTE,*,*,<srai>AU REVOIR</srai>,salutation.aiml
0,AU REVOIR *,*,*,<srai>AU REVOIR</srai>,salutation.aiml
