0,<SET>ARTICLES</SET> *,*,*,<random>#Newline        <li>Intéressant.</li>#Newline        <li>Je n'en connais pas</li>#Newline        <li>Je vais me renseigner</li>#Newline      </random>#Newline      <think>#Newline        <set name="topic"><star/> <person/></set>#Newline      </think>,substitueur.aiml
0,* QUEL QUE *,*,*,<srai><star index="1"/> QUELQUE <star index="2"/></srai>,substitueur.aiml
0,* QUEL QUE,*,*,<srai><star/> QUELQUE</srai>,substitueur.aiml
0,* UN PEUT *,*,*,<srai><star index="1"/> UN PEU <star index="2"/></srai>,substitueur.aiml
0,* UN PEUT,*,*,<srai><star/> UN PEU</srai>,substitueur.aiml
0,A QUOI *,*,*,<srai>À QUOI <star/></srai>,substitueur.aiml
0,AIME TU *,*,*,<srai>CHECK ORTHOGRAPHE</srai>#Newline      <srai>aimes tu <star/></srai>,substitueur.aiml
0,APPRAND A PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APPRAND À PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APPREND A PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APPREND À PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APPRENDS A PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APREND A PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APREND À PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APRENDS A PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,APRENDS À PARLER,*,*,<srai>APPRENDS À PARLER</srai>#Newline      <srai>ortografe</srai>,substitueur.aiml
0,AS TU AUSSI *,*,*,<srai>AS TU <star/></srai>,substitueur.aiml
0,AS TU AUSSI DU *,*,*,<srai>AS TU DU <star/></srai>,substitueur.aiml
0,AS TU AUSSI UN *,*,*,<srai>AS TU UN <star/></srai>,substitueur.aiml
0,AS TU AUSSI UNE *,*,*,<srai>AS TU UNE <star/></srai>,substitueur.aiml
0,AUREVOIR *,*,*,<srai>AU REVOIR <star/></srai>,substitueur.aiml
0,AUREVOIR,*,*,<srai>AU REVOIR</srai>,substitueur.aiml
0,C AI *,*,*,<srai>CHECK ORTHOGRAPHE</srai>#Newline      <srai>C EST <star/></srai>,substitueur.aiml
0,C KOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,substitueur.aiml
0,C TOI,*,*,<srai>C EST TOI</srai>,substitueur.aiml
0,C QUOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,substitueur.aiml
0,C AI KOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,substitueur.aiml
0,C AI QUOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,substitueur.aiml
0,C KI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QUI EST <star/></srai>,substitueur.aiml
0,C QUI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QUI EST <star/></srai>,substitueur.aiml
0,C ES *,*,*,<srai>CHECK ORTHOGRAPHE</srai>#Newline      <srai>C EST <star/></srai>,substitueur.aiml
0,C ES KOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,substitueur.aiml
0,C ES PAS *,*,*,<srai>CHECK ORTHOGRAPHE</srai>#Newline      <srai>ce n'est pas <star/></srai>,substitueur.aiml
0,C ES QUOI *,*,*,<think>#Newline        <set name="courant">#Newline          <star/>#Newline        </set>#Newline      </think>#Newline      <srai>QU EST CE QUE <star/></srai>,substitueur.aiml
0,C ES TU *,*,*,<srai>CHECK ORTHOGRAPHE</srai>#Newline      <srai>CONNAIS tu <star/></srai>,substitueur.aiml
0,C TU,*,*,<srai>C EST TOI</srai>,substitueur.aiml
