0,# <SET>DETERMINANTINTEROGATIF</SET> JE NE SAIS PAS,*,*,<think><set name="determinantinterogatif"><star index="2"/></set></think>#Newline    <oob>#Newline        <mrl>#Newline          <service>python</service>#Newline          <method>exec</method>#Newline          <param>askWiki("<get name="articles"/>"#Comma"<get name="courant"/>"#Comma"SAY "#Comma"SYSTEM_WIKIDATA_CATEGORIE ")</param>#Newline        </mrl>#Newline      </oob>,_inmoovKnowledge.aiml
0,SYSTEM_WIKIDATA_CATEGORIE <SET>ARTICLES</SET> * <SET>ARTICLES</SET> *,*,*,<oob>#Newline            <mrl>#Newline              <service>python</service>#Newline              <method>exec</method>#Newline              <param>getProperty("<star index="3"/> "#Comma "<star index="4"/>"#Comma "<star index="1"/> "#Comma "<star index="2"/>"#Comma"SAY "#Comma"SYSTEM_LEARNING" )</param>#Newline            </mrl>#Newline          </oob>,_inmoovKnowledge.aiml
0,SYSTEM_WIKIDATA_CATEGORIE *,*,*,<srai>SYSTEM_LEARNING</srai>,_inmoovKnowledge.aiml
0,SYSTEM_LEARNING,*,*,<get name="articles"/> <get name="courant"/>?#Newline    <random>#Newline    <li>J'avoue ne pas avoir cette réponse.</li>#Newline    <li>Désolé#Comma je ne sais pas.</li>#Newline    <li>Cela ne doit pas être une information essentielle.</li>#Newline    <li>Ok tu veux jouer aux devinettes.</li>#Newline    </random>#Newline    si tu as une idée dis le moi maintenant.,_inmoovKnowledge.aiml
0,$C EST _,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li><srai><get name="articles"/> <get name="courant"/> EST <star index="1"/></srai></li>,_inmoovKnowledge.aiml
0,C ÉTAIT _,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li><srai><get name="articles"/> <get name="courant"/> EST <star index="1"/></srai></li>,_inmoovKnowledge.aiml
0,ÇA SIGNIFIE _,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li><srai><get name="articles"/> <get name="courant"/> EST <star index="1"/></srai></li>,_inmoovKnowledge.aiml
0,<SET>ARTICLES</SET> _ $EST <SET>ARTICLES</SET> _,# SI TU AS UNE IDÉE DIS LE MOI #,*,<think><set name="articles2"><star index="3"/></set></think>#Newline<srai><star index="1"/> <star index="2"/> EST <star index="4"/></srai>,_inmoovKnowledge.aiml
0,_ EST _,# SI TU AS UNE IDÉE DIS LE MOI #,*,<condition name="articles2">#Newline    <li value="unknown"><think><set name="courant2"><star index="2"/></set></think></li>#Newline    <li><think><set name="courant2"><get name="articles2"/> <star index="2"/></set></think></li>#Newline</condition>  #Newline<random>#Newline    <li>Désormais je saurrais que <star index="1"/> est <get name="courant2"/>.</li>#Newline    <li>J'étais presque sure que <star index="1"/> était <get name="courant2"/>. Merci pour la confirmation.</li>#Newline    </random>#Newline    <learnf><category><pattern><eval><get name="determinantinterogatif"/> <get name="courant"/></eval></pattern><template><eval><get name="courant2"/></eval>.</template></category><category><pattern><eval><get name="determinantinterogatif"/> <star index="1"/></eval></pattern><template><eval><get name="courant2"/></eval>.</template></category><category><pattern><eval><get name="determinantinterogatif"/> <star index="2"/></eval></pattern><template>Cela peut être <eval><star index="1"/></eval> par exemple.</template></category><category><pattern># EST CE QUE <eval><star index="1"/></eval> EST <eval><get name="courant2"/></eval></pattern><template>Oui#Comma <random><li>bien sûre</li><li>évidement</li><li>je pense</li></random>.</template></category></learnf>#Newline    <think><set name="articles"><get name="null"/></set><set name="courant2"><get name="null"/></set><set name="articles2"><get name="null"/></set></think>,_inmoovKnowledge.aiml
0,_,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li><srai><get name="articles"/> <get name="courant"/> EST <star index="1"/></srai></li>,_inmoovKnowledge.aiml
0,# NON #,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li>OKay#Comma pas de soucis#Comma on ne saurra pas. Ou alors désolé j'ai peut être mal compris.</li>,_inmoovKnowledge.aiml
0,# JE NE #,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li>#Newline    <srai># NON #</srai>#Newline</li>,_inmoovKnowledge.aiml
0,# JE N #,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li>#Newline    <srai># NON #</srai>#Newline</li>,_inmoovKnowledge.aiml
0,# AUCUNE IDÉE #,# SI TU AS UNE IDÉE DIS LE MOI #,*,<li>#Newline    <srai># NON #</srai>#Newline</li>,_inmoovKnowledge.aiml
0,# <SET>DETERMINANTINTEROGATIF</SET> # <SET>POSSESSIFS</SET> # $JE NE SAIS PAS,*,*,<condition name="articles">#Newline    <li value="unknown"/>#Newline    <li><star index="3"/></li>    		#Newline</condition>  #Newline    <person><star index="4"/></person> <star index="5"/>?#Newline    <random>#Newline        <li>#Newline        Franchement#Comma c'est une question un peu intime#Comma je ne préfère pas y répondre#Newline</li>#Newline        <li>#Newline        J'avoue ne pas avoir cette réponse#Newline</li>#Newline        <li>#Newline        Tu devrais le savoir. moi je n'en ai aucune idée#Newline</li>#Newline    </random>,_inmoovKnowledge.aiml
0,PERSON *,*,*,<person>#Newline        <star/>#Newline      </person>,_inmoovKnowledge.aiml
0,_ SIGNIFIE _,*,*,<think>#Newline        <set name="equalto">#Newline          <srai>IS <star/> EQUALTO <star index="2"/></srai>#Newline        </set>#Newline      </think>#Newline      <condition name="equalto">#Newline        <li value="false">#Newline        OK#Comma quand tu dis "<star/>"#Comma cela signifie "<star index="2"/>". Je comprend mieux maintenant.#Newline        <learnf><category><pattern><eval><star/></eval></pattern><template><srai><eval><star index="2"/></eval></srai></template></category><category><pattern><eval><star/></eval> _</pattern><template><srai><eval><star index="2"/></eval> <star/></srai></template></category><category><pattern>_ <eval><star/></eval></pattern><template><srai><star/> <eval><star index="2"/></eval></srai></template></category><category><pattern>_ <eval><star/></eval> *</pattern><template><srai><star/><eval> <star index="2"/></eval> <star index="2"/></srai></template></category></learnf></li>#Newline        <li>je le savais déja.</li>#Newline      </condition>,_inmoovKnowledge.aiml
