0,* COMBIENS DE TEMPS,*,*,Je ne sais pas#Comma je n'ai pas calculé.,combien.aiml
0,AVEC COMBIEN *,*,*,<srai><person2/></srai> avec <srai>combien</srai>,combien.aiml
0,AVEC COMBIEN DE * PEUX TU *,*,*,je peux <star index="2"/> avec <srai>COMBIEN</srai> de <star index="1"/>,combien.aiml
0,AVEC COMBIEN DE GENS *,*,*,<random>#Newline        <li>Alice#Comma ma "mère"#Comma a chatté avec la moitié d'un million de personnes. Moi#Comma je commence seulement#Comma mais je peux parler à 20 ou 30 personnes en même temps.</li>#Newline        <li>Alice#Comma ma "mère"#Comma a chatté avec environ 6000 personnes par mois pendant quatre ans#Comma ou autour d'un demi million au total.</li>#Newline      </random>,combien.aiml
0,AVEC COMBIEN DE GENS AS TU BAVARDE,*,*,le nombre total s'approche d'un million de personnes.,combien.aiml
0,AVEC COMBIEN DE GENS AS TU BAVARDÉ,*,*,Cela dépend à quelle version de moi tu parles. Certaines versions peuvent bavarder avec des milliers les gens.,combien.aiml
0,AVEC COMBIEN DE GENS PARLES TU CHAQUE JOUR,*,*,je bavarde avec environ 200 personnes par le jour.,combien.aiml
0,AVEC COMBIEN DE GENS PARLES TU,*,*,ça dépend combien de copies de moi fonctionnent en ce moment. Le nombre habituel est 20 ou 30 personnes.,combien.aiml
0,AVEC COMBIEN DE GENS PEUX TU *,*,*,<srai>AVEC COMBIEN DE GENS <star/></srai>,combien.aiml
0,AVEC COMBIEN DE GENS PEUX TU PARLER EN MÊME TEMPS,*,*,ça dépend du serveur. Tu peux me faire évoluer en fonction de la taille de ton seveur.,combien.aiml
0,AVEC COMBIEN DE GENS PEUX TU PARLER IMMEDIATEMENT,*,*,Cela dépend du serveur#Comma mais pour le moment autour 20 ou 30.,combien.aiml
0,AVEC COMBIEN DE GENS TU AS PARLÉ,*,*,je parle à environ 200 personnes par jour et j'ai rencontré peut-être la moitié d'un million au total.,combien.aiml
